seed,scene_id,sign_error_rate,rmse,passive_rmse,reveal_fraction,chosen_sign,true_sign,wrong_sign
25,41,0.0,0.4479697323289035,1.3208616559498643,0.5361009674572496,-1,-1,0
25,42,0.0,0.4513651147656862,0.990798247750912,0.40778663966934503,-1,-1,0
25,43,0.0,0.4742088934970819,1.4031347818725974,0.5425947071291626,-1,-1,0
25,44,0.0,0.6133555464035118,1.2854979032516496,0.40597517473461986,-1,-1,0
25,45,0.0,0.428900701083833,1.2676080405714902,0.5083529366733411,1,1,0
25,46,0.0,0.18883157932413766,0.46604758445585626,0.4428493621335444,-1,-1,0
25,47,0.0,0.4262479422154188,1.1416268523903919,0.4883315147185819,-1,-1,0
25,48,0.0,0.10466344659339445,0.9072371066602559,0.8050442988682773,1,1,0
25,49,0.0,0.5479835885197887,1.2102738339508368,0.42706535121897443,-1,-1,0
25,50,0.0,0.1179573083203422,0.7465645425896711,0.811685923281259,-1,-1,0
25,51,0.0,0.3779983178850978,0.8336974840192998,0.40240900597969015,1,1,0
25,52,0.0,0.6702288282059932,1.2022759151528897,0.3455147202623972,1,1,0
25,53,0.0,0.20480029677190248,0.7963429544004232,0.5794314879598168,-1,-1,0
25,54,0.0,0.8268154987189528,1.4972721076940685,0.3489993547412081,1,1,0
25,55,0.0,0.40247590403605543,0.95679177592411,0.4401094183650238,-1,-1,0
25,56,0.0,0.3174285294756464,1.4696279714604037,0.6630262268800804,-1,-1,0
25,57,0.0,0.4138355570565596,1.381521380425196,0.538470439603966,-1,-1,0
25,58,0.0,0.09187136246959454,1.3021852569190453,0.8571063457370338,1,1,0
25,59,0.0,0.13529097461020323,1.1834158977860978,0.8178819284688039,-1,-1,0
25,60,0.0,0.5118529047826027,1.3978284398999974,0.4939307850439468,1,1,0
25,61,0.0,0.5735733865274504,1.156940168802104,0.3851775631061979,-1,-1,0
25,62,0.0,0.5371390078462587,1.1874054006340504,0.4093874770773605,-1,-1,0
25,63,0.0,0.4148103248812828,0.9649449185207527,0.44606921261710364,1,1,0
25,64,0.0,0.5024118783545589,1.010116116481804,0.3876814964505886,-1,-1,0
25,65,0.0,0.40409687067184397,0.9851211493387982,0.4870870051845826,-1,-1,0
25,66,0.0,0.06945109943725172,1.1485560374756696,0.8801528006390688,-1,-1,0
25,67,0.0,0.29772235030365174,0.7440699955465164,0.4887497556308717,-1,-1,0
25,68,0.0,0.05514077732584465,0.7608108475613156,0.8962008061534423,-1,-1,0
25,69,0.0,0.30603140851442906,0.8332459879749362,0.5117169632484264,1,1,0
25,70,0.0,0.13546684813243012,0.8585294913095343,0.8089166085073576,1,1,0
25,71,0.0,0.24286014962064448,0.6563528119936431,0.5330094706452531,1,1,0
25,72,0.0,0.1834730532254136,0.8499927183321061,0.6579770722890341,1,1,0
25,73,0.0,0.6400013999332831,1.7215649754824631,0.46990284233392154,-1,-1,0
25,74,0.0,0.34803486264160327,0.8571356782033858,0.44154641186687194,1,1,0
25,75,0.0,0.06398609435414267,0.8688743305065263,0.8784243462835304,-1,-1,0
25,76,0.0,0.165392261746076,1.4472387518670606,0.8154526901709641,1,1,0
25,77,0.0,0.16373923375006552,1.432958713779871,0.7752204692782407,1,1,0
25,78,0.0,0.14724849715205002,0.6097666717173811,0.6642029807435839,1,1,0
25,79,0.0,0.37978644904149284,1.118243359911412,0.5263079506013729,1,1,0
25,80,0.0,0.28014392430955226,1.3105883316549056,0.6540828138698684,-1,-1,0
25,81,0.0,0.0708298347608872,1.1909647722558911,0.8340215112402714,1,1,0
25,82,0.0,0.5262655231431568,1.2087188010103476,0.4554333249025058,-1,-1,0
25,83,0.0,0.23086076609864573,1.065392115850512,0.6695833833045237,-1,-1,0
25,84,0.0,0.17723132188871366,0.5400107107464139,0.5438831259164535,1,1,0
25,85,0.0,0.5036022187869676,1.0609628274647642,0.3990396999121968,1,1,0
25,86,0.0,0.24178240950576044,0.5630671449463278,0.42072866314923,-1,-1,0
25,87,0.0,0.5613058123152596,1.4183159800054512,0.47591294775927306,1,1,0
25,88,0.0,0.08169253982002378,1.160599886345732,0.8832932228083793,-1,-1,0
25,89,0.0,0.2299504635959921,0.8970205842298402,0.627590881220518,-1,-1,0
25,90,0.0,0.06305299933253966,1.0189417759982276,0.8999074112125779,1,1,0
25,91,0.0,0.25598279087429227,1.181146397478525,0.6669701039250164,1,1,0
25,92,0.0,0.06822093812212918,0.9339874276028309,0.8303913494173577,-1,-1,0
25,93,0.0,0.13625106539443244,0.8188675263351671,0.6836282520033586,1,1,0
25,94,0.0,0.3053913478388646,0.7578826945360964,0.49226095830850186,1,1,0
25,95,0.0,0.10518324143519234,0.6227629893811221,0.7128512790644791,-1,-1,0
25,96,0.0,0.040898241797527816,0.5745472615600359,0.8798921236774752,1,1,0
25,97,0.0,0.4666772885235848,1.2738498615038143,0.4886686763788166,1,1,0
25,98,0.0,0.677663727229152,1.3521245683585947,0.3670676568677683,1,1,0
25,99,0.0,0.500024568488779,1.2221070054224583,0.4968227953185529,-1,-1,0
25,100,0.0,0.25680268029053505,1.2031052618128046,0.6643141687852092,1,1,0
25,101,0.0,0.4126046295599808,1.1053942166916058,0.47967610537043215,1,1,0
25,102,0.0,0.3488889412387556,0.8779391983767109,0.44909572755962784,1,1,0
25,103,0.0,0.21820988843712277,0.7237635567064439,0.5811866693520471,-1,-1,0
25,104,0.0,0.572862805422307,1.5331493113004977,0.5250698114858376,-1,-1,0
25,105,0.0,0.5061642891846492,1.2554079551544786,0.46833285120088214,1,1,0
25,106,0.0,0.15028681682354622,1.1274715400583144,0.8289571548267333,-1,-1,0
25,107,0.0,0.7575225844741138,1.506871357358537,0.37857317496465,1,1,0
25,108,0.0,0.04626995768129878,0.6471407428672442,0.8667149438766375,-1,-1,0
25,109,0.0,0.2899430164465482,0.7803318115134564,0.49958031354729304,-1,-1,0
25,110,0.0,0.21138308902925235,1.3505843222059957,0.8117753025954197,-1,-1,0
25,111,0.0,0.3885990821853543,1.149983982373562,0.5134208019863563,1,1,0
25,112,0.0,0.4616707388006609,1.0957973079668375,0.4436401119895784,1,1,0
25,113,0.0,0.061566379086884934,1.0144383776171184,0.8482926508051751,1,1,0
25,114,0.0,0.4406532872253416,1.4612176108984878,0.5834763857672604,1,1,0
25,115,0.0,0.3392263286487406,1.1399189938876804,0.5443893145524422,1,1,0
25,116,0.0,0.05304930830674676,0.8525438452401296,0.9025262007847595,1,1,0
25,117,0.0,0.15413113250041965,1.1584695976673516,0.823171401528879,1,1,0
25,118,0.0,0.5307536912317875,1.2217475447943988,0.4594805978179498,1,1,0
25,119,0.0,0.42452909146489876,1.2632379022902285,0.5688274969305591,1,1,0
25,120,0.0,0.761784319828094,1.3777413942527545,0.34966960081352916,-1,-1,0
25,121,0.0,0.08234918291596743,1.3784259391029887,0.8678248079459833,1,1,0
25,122,0.0,0.0609990850966856,0.8157372716500846,0.8637113350165997,-1,-1,0
25,123,0.0,0.28638180108935973,1.0926703804451128,0.593797950663229,-1,-1,0
25,124,0.0,0.30637691184614696,1.4154398997177982,0.6465173620098817,-1,-1,0
25,125,0.0,0.31645872958184934,0.8040965031032908,0.4718658818184597,1,1,0
25,126,0.0,0.4953451384979795,1.3333699804880315,0.4857303120189841,-1,-1,0
25,127,0.0,0.23979632337579054,1.429311913290085,0.740382747610099,1,1,0
25,128,0.0,0.36065244265952384,1.4822814360454422,0.6801188941277491,1,1,0
25,129,0.0,0.19549333289367624,0.5798647866098806,0.5746473058384569,-1,-1,0
25,130,0.0,0.45962636935187456,1.1632324990630398,0.4559226701779805,-1,-1,0
25,131,0.0,0.14938816425800314,1.1226161779877541,0.832348290055132,1,1,0
25,132,0.0,0.4236068517326709,0.8993744260122902,0.427717591225367,-1,-1,0
25,133,0.0,0.3690098777103922,0.9854098812906691,0.4949307409081751,-1,-1,0
25,134,0.0,0.17799223952952473,0.6902491414175834,0.5811946411861615,1,1,0
25,135,0.0,0.059349576832800385,0.9907188550586891,0.8852641037400628,-1,-1,0
25,136,0.0,0.3234056623309175,0.9749475066421077,0.537585841885052,-1,-1,0
25,137,0.0,0.20173655534129706,0.9464401044252493,0.6284968377382824,-1,-1,0
25,138,0.0,0.1162070382355844,1.0153828225286392,0.7815548815314131,-1,-1,0
25,139,0.0,0.0840014680623167,0.7205989668247738,0.8126835564152569,-1,-1,0
25,140,0.0,0.3920870167425524,1.0756995443513089,0.5061016752860306,-1,-1,0
25,141,0.0,0.24672539761689108,0.6187696858846259,0.49078444088803314,-1,-1,0
25,142,0.0,0.19692932693847234,0.7489937185307337,0.6235524055041564,1,1,0
25,143,0.0,0.05680383639597226,0.9030453777439683,0.9021245986465152,1,1,0
25,144,0.0,0.3589330160309466,1.3921116146193715,0.5954385312323948,-1,-1,0
25,145,0.0,0.667766971204807,1.4787953865735326,0.40714695853103017,-1,-1,0
25,146,0.0,0.11850391410793276,0.7521458268355177,0.8064953079355122,-1,-1,0
25,147,0.0,0.4119679545450264,0.8273697881237425,0.403216853634045,-1,-1,0
25,148,0.0,0.4411009629228884,1.1762394528215485,0.5209113077029053,-1,-1,0
25,149,0.0,0.3614033164196283,1.1959151607544283,0.5716424026714735,-1,-1,0
25,150,0.0,0.04872151916511181,0.6852105596325178,0.9027207169103778,1,1,0
25,151,0.0,0.21476039024752283,0.8172428679055016,0.6007614514480963,-1,-1,0
25,152,0.0,0.3575165052846141,0.7433818744163024,0.37837328475936,-1,-1,0
25,153,0.0,0.598734378930997,1.2088575359602571,0.40547891572206324,-1,-1,0
25,154,0.0,0.08139666309786778,0.4787677238936304,0.6923349774440631,-1,-1,0
25,155,0.0,0.2744765152702012,0.9187381772496271,0.5616838194439677,1,1,0
25,156,0.0,0.27568581889357324,0.9068002804411494,0.5664129267560125,1,1,0
25,157,0.0,0.06918981479743813,0.9805952076919309,0.841759465321742,1,1,0
25,158,0.0,0.08967459205170898,1.283460659736827,0.8642330396994522,1,1,0
25,159,0.0,0.12595159887523458,1.0923903408337705,0.8136472665734938,-1,-1,0
25,160,0.0,0.1839079663321176,1.1081481250988945,0.7275889563332962,-1,-1,0
25,161,0.0,0.24948009096164803,1.1680086972246875,0.6604126551825465,-1,-1,0
25,162,0.0,0.25986397010059903,0.8934837132038075,0.6114427279998264,1,1,0
25,163,0.0,0.24440072401627466,1.148201617237921,0.6589783629179431,1,1,0
25,164,0.0,0.3159880934432906,1.0420981294017513,0.5795225752126585,1,1,0
25,165,0.0,0.5635605724699614,1.2093313435274053,0.4356244696009258,1,1,0
25,166,0.0,0.2016916316873142,1.516151416665513,0.8236289636787306,-1,-1,0
25,167,0.0,0.3410360215901875,1.1462662376937884,0.5704739318130763,1,1,0
25,168,0.0,0.43280742895480034,1.05607481127885,0.4940600260531214,-1,-1,0
25,169,0.0,0.057646358916274634,0.5054689550351023,0.7611342198114434,1,1,0
25,170,0.0,0.4841509308955048,1.2058332893918182,0.47350543303900594,1,1,0
25,171,0.0,0.2980180079044404,0.9913627566919173,0.5446174457251391,-1,-1,0
25,172,0.0,0.49056367496204945,1.4583197695832437,0.5315368969143953,-1,-1,0
25,173,0.0,0.41171492004380733,1.1285025896132441,0.4958587415428058,1,1,0
25,174,0.0,0.4078771992849424,1.2263064832140298,0.5177878630884519,-1,-1,0
25,175,0.0,0.4921697956472514,1.3197532645362782,0.47533433556346394,1,1,0
25,176,0.0,0.5740373393382866,1.1918140195291964,0.379761668386515,-1,-1,0
25,177,0.0,0.6914475871107165,1.3725994312442655,0.3799025139162966,-1,-1,0
25,178,0.0,0.057397665867133664,0.9486077114296756,0.8664677771758964,1,1,0
25,179,0.0,0.32627107782418596,0.9771092261252929,0.5006062097095709,-1,-1,0
25,180,0.0,0.36117458939584696,0.7431064240386213,0.3840809831487738,-1,-1,0
25,181,0.0,0.15527296794443232,1.3481930979276044,0.8038858446233725,1,1,0
25,182,0.0,0.1850422087309698,1.3897760334912357,0.8216225038296916,1,1,0
25,183,0.0,0.415205674690634,1.0307123599866945,0.45864701394043955,-1,-1,0
25,184,0.0,0.5256208968027273,1.1006066783643202,0.39176227780827644,1,1,0
25,185,0.0,0.3061710486888287,1.0120305871251583,0.5609147226474855,-1,-1,0
25,186,0.0,0.5183146110732024,1.0429538739332564,0.3897436489061501,1,1,0
25,187,0.0,0.3009801018787251,1.0152179195508089,0.5575516745057569,-1,-1,0
25,188,0.0,0.3530958038547642,1.059114107742056,0.5116857337777397,1,1,0
25,189,0.0,0.26282740378832703,1.0105925961410203,0.5863780749468348,1,1,0
25,190,0.0,0.3387978473437858,1.3938287597433343,0.6785305389535957,1,1,0
25,191,0.0,0.6569028633629588,1.179288301041041,0.34513357817117074,1,1,0
25,192,0.0,0.27874861799687156,0.7645993384028957,0.5003488279210723,1,1,0
25,193,0.0,0.25006858872982113,1.1520084386484626,0.6306143208276466,1,1,0
25,194,0.0,0.45915163474460624,1.002598464385334,0.4139451531342306,-1,-1,0
25,195,0.0,0.056241382080557324,0.9099611710321622,0.9022621218678287,1,1,0
25,196,0.0,0.4544370409666745,0.9904980533555159,0.39586548122375903,-1,-1,0
25,197,0.0,0.2902378824736829,0.732261460166047,0.4688723409487115,1,1,0
25,198,0.0,0.6610612642115477,1.4557939831056814,0.4156035244626795,-1,-1,0
25,199,0.0,0.48112386459562023,0.9869779782730542,0.4055447729773902,1,1,0
25,200,0.0,0.3982519093108069,1.3406693490122459,0.5440911107545406,-1,-1,0
25,201,0.0,0.13314632706444424,1.1678592589811418,0.7733148872148903,-1,-1,0
25,202,0.0,0.4304952934575402,1.089442791565101,0.4526584152275774,-1,-1,0
25,203,0.0,0.07934297216449111,1.32583195714521,0.8802897300928784,1,1,0
25,204,0.0,0.38575339175084095,1.2806065553503243,0.5385468509787457,-1,-1,0
25,205,0.0,0.2607809268933767,0.8977305262538384,0.6055430854216322,-1,-1,0
25,206,0.0,0.5276850260098772,1.3145751912338972,0.44906464730483825,-1,-1,0
25,207,0.0,0.29067757903924835,0.6585548915533412,0.39725955028072907,-1,-1,0
25,208,0.0,0.4537520676531656,0.9404196557953496,0.4041974247918594,-1,-1,0
25,209,0.0,0.3083647743830372,0.7628091680876111,0.4812365183720518,-1,-1,0
25,210,0.0,0.07689049222935468,1.067914218200174,0.8544092216326663,-1,-1,0
25,211,0.0,0.10104006442412687,0.880645367110291,0.8140959447510328,-1,-1,0
25,212,0.0,0.5425603582902336,1.285174425667516,0.43326470716794024,-1,-1,0
25,213,0.0,0.4355044333538412,1.4874586209348974,0.6072178672923729,-1,-1,0
25,214,0.0,0.4520211178437626,0.9623395382600841,0.3926027299653007,1,1,0
25,215,0.0,0.3583220519944338,0.7611690281368919,0.4084322973827992,1,1,0
25,216,0.0,0.12159110627052028,1.0594835147072064,0.7523791782424186,-1,-1,0
25,217,0.0,0.23268266326846643,1.0778958718492246,0.68081986341087,1,1,0
25,218,0.0,0.20374127334777145,0.6795059773621889,0.5419186256605463,-1,-1,0
25,219,0.0,0.338198096781222,0.9184109298415722,0.4837840095381128,-1,-1,0
25,220,0.0,0.3139956591708588,0.8606702941457354,0.5108719095727547,1,1,0
25,221,0.0,0.2648903834685265,0.7927344910173102,0.5185556642979557,-1,-1,0
25,222,0.0,0.35467347166896834,1.4481314681114148,0.6662721350937053,1,1,0
25,223,0.0,0.4740448178111454,1.051257895089158,0.408903575171274,1,1,0
25,224,0.0,0.11223534159161394,0.9828833424765234,0.767558616447675,-1,-1,0
25,225,0.0,0.4199989104892847,1.4425026713191362,0.6233412897142192,1,1,0
25,226,0.0,0.4458219905307875,1.496515731234304,0.5411559014168926,-1,-1,0
25,227,0.0,0.47711111855726057,0.976764820638765,0.3616233478157193,-1,-1,0
25,228,0.0,0.33916578653294566,0.6466048764876279,0.39119879898238447,1,1,0
25,229,0.0,0.48438812353764343,0.913882161461378,0.36301743828833083,-1,-1,0
25,230,0.0,0.31824784066692713,0.6324892021039507,0.38609085232988116,-1,-1,0
25,231,0.0,0.543054511659088,1.6187113258241188,0.5612880805803979,-1,-1,0
25,232,0.0,0.3321018561076288,0.8432820259124731,0.4542133286338465,-1,-1,0
25,233,0.0,0.13150565969405606,1.1539412916749616,0.786592250850212,1,1,0
25,234,0.0,0.4451117578580603,1.0931062157030547,0.4981627724033075,1,1,0
25,235,0.0,0.3425003596400788,0.9220897037937914,0.49706213031525925,1,1,0
25,236,0.0,0.18167777403645954,1.3653970716748627,0.8300707477000653,-1,-1,0
25,237,0.0,0.4629318519805459,1.0088725570830595,0.41308069556012195,-1,-1,0
25,238,0.0,0.16031041343313757,0.951158619220183,0.7393987998297905,-1,-1,0
25,239,0.0,0.44582377645484855,0.9609426635366147,0.43498313853832504,-1,-1,0
25,240,0.0,0.3094496383243965,0.9078687647625996,0.5001975316592511,-1,-1,0
25,241,0.0,0.39701323232252217,1.3214133163999269,0.5550139227161179,-1,-1,0
25,242,0.0,0.4558098231412015,0.9018146863734046,0.3922845617855862,-1,-1,0
25,243,0.0,0.4686768197733134,1.4069264224596663,0.5230098621161027,1,1,0
25,244,0.0,0.2621365097230621,1.0839926117504313,0.6667410814036391,1,1,0
25,245,0.0,0.5768097825602864,1.1418011691262588,0.3666281654162658,1,1,0
25,246,0.0,0.32543057548535204,1.2439310011147502,0.6113100064147965,-1,-1,0
25,247,0.0,0.33235222915189505,0.612525890812993,0.35036364344320703,1,1,0
25,248,0.0,0.2062577185087158,0.603146247183718,0.5099496184204411,-1,-1,0
25,249,0.0,0.32390856280044106,0.9662880908054754,0.5682175059218623,1,1,0
25,250,0.0,0.18379157188396772,1.0991629855242446,0.7328950712404588,-1,-1,0
25,251,0.0,0.6231129685374375,1.3209741295152952,0.4020663258039082,1,1,0
25,252,0.0,0.05930872077724519,0.9505542867611753,0.8879416663692962,-1,-1,0
25,253,0.0,0.3673890087062163,0.798799552690152,0.4192022495185995,-1,-1,0
25,254,0.0,0.490718587211788,1.004291118827222,0.3665938941576306,1,1,0
25,255,0.0,0.5062148786449726,1.1331742368290643,0.4036947621594163,-1,-1,0
25,256,0.0,0.4830979826401677,1.442863713786906,0.5631938419017244,-1,-1,0
25,257,0.0,0.5785358910814921,1.198384783048031,0.40214439144599085,-1,-1,0
25,258,0.0,0.057764582266362725,0.7721014400482277,0.8974985937895762,-1,-1,0
25,259,0.0,0.5516099541588481,1.4893620617946104,0.47403693545712805,-1,-1,0
25,260,0.0,0.3889600804666964,0.8523529800578641,0.40291334683587615,-1,-1,0
25,261,0.0,0.4680764146587264,1.1424906423009082,0.4856678672603229,1,1,0
25,262,0.0,0.3045548723452263,1.004425620107827,0.5411268650466504,1,1,0
25,263,0.0,0.5170487591185179,1.0860824230546413,0.39590235836362925,-1,-1,0
25,264,0.0,0.2715511149925033,0.7408351932544724,0.5239085746778976,1,1,0
25,265,0.0,0.08281552938681508,1.1630740295541138,0.8359964656859038,-1,-1,0
25,266,0.0,0.584034212769244,1.4640194686412888,0.47621805198242323,1,1,0
25,267,0.0,0.6344803251112072,1.319359816697347,0.39726596716828483,-1,-1,0
25,268,0.0,0.18239624865173662,1.101875735189486,0.7162642882953859,1,1,0
25,269,0.0,0.6530810688416786,1.2288105527571704,0.36791488205528644,-1,-1,0
25,270,0.0,0.22794165457993168,0.5036663779089889,0.41811919579143786,1,1,0
25,271,0.0,0.43822177078302244,1.1957820227739027,0.485234104480039,1,1,0
25,272,0.0,0.253482790011938,1.0392285970955941,0.6727107936475325,-1,-1,0
25,273,0.0,0.17265055056526749,0.8110626171059864,0.6379021675317216,-1,-1,0
25,274,0.0,0.17377172209790626,0.8008048678906903,0.6536137832194573,-1,-1,0
25,275,0.0,0.5312974037744064,1.5726939825843205,0.5080851413685811,1,1,0
25,276,0.0,0.22002251846575077,1.311865029098973,0.7310067829420581,-1,-1,0
25,277,0.0,0.16165060724026659,0.7508032631307558,0.6787798912333002,1,1,0
25,278,0.0,0.3951739474954694,0.8928560210884223,0.46274454326286807,1,1,0
25,279,0.0,0.44163028002774435,1.3036752397308187,0.500161557998816,-1,-1,0
25,280,0.0,0.2271259485710857,1.1921109326281836,0.7313581866133138,-1,-1,0
25,281,0.0,0.30424653919959693,0.76279440524863,0.44984842962411353,-1,-1,0
25,282,0.0,0.4232987260201375,0.8922180024515559,0.38207704484241156,-1,-1,0
25,283,0.0,0.239215025396394,0.56674466285293,0.43553384981010673,-1,-1,0
25,284,0.0,0.36913386732549625,1.2311426058662196,0.5597592886285523,1,1,0
25,285,0.0,0.2424862103115031,1.4482654358938027,0.7392695113931156,-1,-1,0
25,286,0.0,0.27088088886229583,1.6162212285922968,0.7282540160211158,-1,-1,0
25,287,0.0,0.596907704945556,1.4864981760038636,0.46060381828185465,-1,-1,0
25,288,0.0,0.21508286532863422,1.0061730002038705,0.6504949451429426,1,1,0
25,289,0.0,0.3769853858527333,0.7667620922668372,0.3773353458704383,-1,-1,0
25,290,0.0,0.4834674750884858,1.1357976603998943,0.4199584176992862,-1,-1,0
25,291,0.0,0.26649806458302594,0.7834545658316351,0.5159359230629503,1,1,0
25,292,0.0,0.24233228124002265,0.9224753722430994,0.591547587488127,1,1,0
25,293,0.0,0.3591824009809671,0.798454952822157,0.42867807156075466,1,1,0
25,294,0.0,0.06485299501848348,0.9141908675570217,0.8285799065371974,1,1,0
25,295,0.0,0.2926586822199503,0.7214938092435458,0.4573818209987695,1,1,0
25,296,0.0,0.21094808183347571,0.8167438087490959,0.6266107547127316,1,1,0
25,297,0.0,0.4708566777329823,1.1633412326232908,0.4431606083053534,-1,-1,0
25,298,0.0,0.21708369342445333,1.014270796121329,0.6269997465440855,1,1,0
25,299,0.0,0.43967501483799515,1.0129813651715025,0.4258935346753868,-1,-1,0
25,0,0.05,0.1088902256069098,0.9482493188339973,0.7682760214655595,1,1,0
25,1,0.05,0.7331054812447304,1.358005599431269,0.36360928089598943,-1,-1,0
25,2,0.05,0.4592147532037485,0.9985234899749139,0.41883412391313585,1,1,0
25,3,0.05,0.31397407879862715,0.779755325702637,0.495998746921424,1,1,0
25,4,0.05,1.1023858048795028,1.148486880233216,0.0686999711410228,1,-1,1
25,5,0.05,0.06267320959842584,1.0170529374851374,0.8778447963370897,-1,-1,0
25,6,0.05,0.40476161345701955,1.0904878042054875,0.49831298850280203,-1,-1,0
25,7,0.05,0.2542286711329371,1.3390023876023636,0.7482074719796856,1,1,0
25,8,0.05,0.24381112530664448,1.0052535957410842,0.664632758994443,1,1,0
25,9,0.05,0.6019809977407817,1.2626385393583537,0.38640437418359463,1,1,0
25,10,0.05,0.38228582668223565,0.942520438351712,0.4492431965095796,1,1,0
25,11,0.05,0.1813846420642184,0.9424217342638592,0.7375992100533694,-1,-1,0
25,12,0.05,0.4661736903891066,1.2657963540527222,0.5296735485674323,-1,-1,0
25,13,0.05,0.0682819049318222,0.9319515463121969,0.8388766468128577,-1,-1,0
25,14,0.05,0.5567464960206892,0.5801832003040622,0.0628330994342777,-1,1,1
25,15,0.05,0.5686714269776519,1.0291130787461946,0.34717590501839884,-1,-1,0
25,16,0.05,0.12209519053865615,1.0625332460609125,0.8043516598808381,-1,-1,0
25,17,0.05,0.2803956997107909,0.9484029295832095,0.5585739886530853,1,1,0
25,18,0.05,0.4838780321830214,1.441321732505734,0.5344021837726454,-1,-1,0
25,19,0.05,1.251218491023834,1.2860844553744386,0.05535912045781539,-1,1,1
25,20,0.05,0.15328800471297865,0.803937818140636,0.7273102943319281,1,1,0
25,21,0.05,0.29644609724435256,1.2083683147586155,0.6734279904468501,-1,-1,0
25,22,0.05,0.441637617825946,1.4629857839358893,0.5453706122350551,-1,-1,0
25,23,0.05,0.6806785004657666,1.3741496403240048,0.36834623057545574,1,1,0
25,24,0.05,0.29019200420939884,0.9562809846898132,0.5644221270741533,1,1,0
25,25,0.05,0.24011918623231546,1.4522968551224689,0.728524755132405,-1,-1,0
25,26,0.05,0.0787447781682619,1.0912305396464952,0.8916683541089659,1,1,0
25,27,0.05,0.42211107786119434,1.4448717795534929,0.6226781419864128,1,1,0
25,28,0.05,0.08966712703606038,1.26663229138533,0.8260787674602197,-1,-1,0
25,29,0.05,0.36070174281005885,0.7953841140726433,0.3983103404603073,-1,-1,0
25,30,0.05,0.4259117766114524,1.2773635787451658,0.573019930883554,1,1,0
25,31,0.05,0.5349521463148487,1.166548460420134,0.42874763186977377,1,1,0
